,0
Pancytopenia,-0.2844985899662704
Papillary Renal Cell Carcinoma,5.496534778596717
Papilloma,5.759765412638252
Paraganglioma,7.168966276002912
Parasitemia,0.050574721383486454
Parathyroid Adenoma,-0.2519889081777242
"Parkinson Disease, Familial, Type 1",3.8589599412013356
"PARKINSON DISEASE, LATE-ONSET",3.6511553781589132
Patent ductus arteriosus,9.05520097293051
PATENT DUCTUS ARTERIOSUS 1,7.030458678961147
Pelvic Organ Prolapse,9.832631157707059
Pemphigus Vulgaris,5.3269056703615485
Peripheral motor neuropathy,1.7607356885323804
Peripheral T-Cell Lymphoma,9.783573656128565
Peritoneal dissemination,3.70504071184749
Pheochromocytoma,8.266521472710147
Photoreceptor degeneration,5.912567352629324
Pick Disease of the Brain,4.268960100567329
"PIGMENTARY DISORDER, RETICULATE, WITH SYSTEMIC MANIFESTATIONS",1.5058628277366815
Pilocytic Astrocytoma,5.1148335747027875
Pituitary Adenoma,0.9855829766190966
Pituitary-dependent Cushing's disease,2.140928862965883
Plasmacytoma,0.8708777878898714
Pneumocystis jiroveci pneumonia,0.07923653675137081
"Polycystic Kidney, Autosomal Dominant",8.302544800853672
Polycythemia Vera,7.148385622632213
Polymyositis,10.505516659807107
Polyneuropathy,2.9308040479703568
Post-Traumatic Stress Disorder,0.0362238311488972
Precursor B-cell lymphoblastic leukemia,5.2241666161877305
Prediabetes syndrome,1.3521125624785006
Premature aging syndrome,0.183042433339535
Premature Menopause,4.530393351413578
Primary biliary cirrhosis,5.58368123695686
Primary central nervous system lymphoma,3.6494403169696032
Primary cholangiocarcinoma of intrahepatic biliary tract,7.535260087105365
Primary Effusion Lymphoma,14.425576393009026
Primary Myelofibrosis,5.130983138158904
Primary sclerosing cholangitis,3.5980628881175836
Primary Sjögren's syndrome,2.512281076486176
Progeria,13.92539004410193
Progression of prostate cancer,8.948238515267963
Progressive cGVHD,4.612757195102852
Progressive supranuclear palsy,4.047823915602348
Prolactinoma,8.22252481795927
Proliferative vitreoretinopathy,3.70240699465577
Promyelocytic leukemia,6.448444215247275
Prostatic Intraepithelial Neoplasias,4.798963983420946
Protein Deficiency,3.171932438595125
Pseudohyperkalemia Cardiff,1.7343278868316405
Psoriasis vulgaris,1.009525117755667
Pterygium,5.483149707688157
Pterygium Of Conjunctiva And Cornea,5.054652741460436
Pterygium of eye,5.062983428520348
Pulmonary arterial hypertension,6.845345126618215
Pulmonary Emphysema,0.19841527590853145
Rabies (disorder),21.81755322929765
Rectal Carcinoma,7.081845675577659
Refractory anemias,1.0692797075278941
Refractory Cytopenia of Childhood,2.8935949581750195
Renal Insufficiency,5.548634218194479
"Respiratory Distress Syndrome, Adult",3.6291428728705095
Respiratory Failure,0.483792215081412
Respiratory syncytial virus (RSV) infection in conditions classified elsewhere and of unspecified site,2.4432426613013196
Retinitis Pigmentosa,4.542535040653986
Retinopathy of Prematurity,3.4435391355735288
Rett Syndrome,0.8676253274635662
Rhabdoid Tumor,8.233610465590457
Rheumatism,2.1228044213377224
Rhinovirus infection,1.4917855810324272
Rift Valley Fever,71.64197164592687
Right Ventricular Hypertrophy,21.477368244180706
Russell-Silver syndrome,4.405598501281782
Sarcoidosis,0.7539582143998541
Scleroderma,7.026186173254406
Secondary malignant neoplasm of colon and/or rectum,7.165522463617659
Seminoma,5.004495050848079
Senile Plaques,3.9093544389540273
Sensorineural Hearing Loss (disorder),0.710659940470753
Severe Acute Respiratory Syndrome,20.030306026426814
Severe Combined Immunodeficiency,4.046391335511833
Severe intellectual disability,5.761172781565597
Sezary Syndrome,14.619320963231639
Sjogren's Syndrome,2.5184934650043154
Skin callus,2.6409936520012596
Skin Carcinogenesis,6.416439395608105
Skin Erosion,0.6142790741497981
"Sleep Apnea, Obstructive",2.997800566628176
Spastic Paraplegia,30.34915797109321
"Spastic Paraplegia, Hereditary",6.353236998940216
Spina Bifida,0.5727608784162196
Spinal Muscular Atrophy,14.47751354750026
Spinocerebellar Ataxia Type 1,2.2705138602363126
Sporadic Breast Carcinoma,3.391563900818446
Sporadic Parkinson disease,7.7586103710997865
Squamous cell carcinoma of oropharynx,2.989623443610389
Squamous cell carcinoma of skin,4.792660424387177
Squamous cell carcinoma of the hypopharynx,8.874094124106781
Squamous cell carcinoma of tongue,14.966323127466833
ST segment elevation myocardial infarction,1.5690999991582755
Stage 0 Gallbladder Cancer AJCC v8,4.258347107732263
Stage IIA Gallbladder Cancer AJCC v8,5.1128278640833
Stage IIB Gallbladder Cancer AJCC v8,4.278662420771033
Stage III Gallbladder Cancer AJCC v8,4.345008592382704
Stage IV Gallbladder Cancer AJCC v8,4.396816039196737
"stage, non-small cell lung cancer",-0.8652235952828414
Status Epilepticus,1.4776750217335408
Steroid resistant nephrotic syndrome of childhood,12.0324477495363
Steroid Sulfatase Deficiency Disease,5.465951629050497
Steroid-resistant nephrotic syndrome,14.130854774373173
"Stress, Psychological",3.614055103748628
Subarachnoid Hemorrhage,5.746686622526763
Superficial ulcer,0.8679654994679384
SVEINSSON CHORIORETINAL ATROPHY,6.579806562109775
synovial sarcoma,7.236581170042289
Systemic Inflammatory Response Syndrome,3.332395408456607
T-Cell Lymphoma,3.821066806218749
TARSAL-CARPAL COALITION SYNDROME,2.2869909325447404
TDP-43 Proteinopathies,1.7826071425139582
Teratocarcinoma,-0.17459173569351014
Teratoma,3.5629847242590515
Testicular Germ Cell Tumor,4.66337376226588
