EntrezA	EntrezB	num_dbs	dbs
94	2022	2	dip,pid2
94	7040	2	dip,pid2
94	7043	2	dip,pid2
94	7048	2	dip,pid2
2022	7046	2	dip,pid2
2022	7048	2	dip,pid2
7040	3685	2	dip,pid2
7040	7046	2	dip,pid2
7040	7048	2	dip,pid2
7040	7049	2	dip,pid2
7043	7046	2	dip,pid2
7043	7048	2	dip,pid2
7048	7046	2	dip,pid2
7048	7049	2	dip,pid2
11033	23303	2	dip,pid2
154	409	2	dip,pid2
409	207	2	dip,pid2
409	408	2	dip,pid2
409	4868	2	dip,pid2
409	6714	2	dip,pid2
5578	9495	2	dip,pid2
207	890	2	dip,pid2
207	2308	2	dip,pid2
207	2932	2	dip,pid2
207	3320	2	dip,pid2
207	79109	2	dip,pid2
207	4137	2	dip,pid2
207	4193	2	dip,pid2
207	2475	2	dip,pid2
207	4084	2	dip,pid2
207	5170	2	dip,pid2
207	5515	2	dip,pid2
890	983	2	dip,pid2
890	1017	2	dip,pid2
890	1026	2	dip,pid2
890	1027	2	dip,pid2
2308	23411	2	dip,pid2
2932	8312	2	dip,pid2
2932	581	2	dip,pid2
2932	3725	2	dip,pid2
2932	4609	2	dip,pid2
3320	367	2	dip,pid2
3320	1019	2	dip,pid2
3320	1147	2	dip,pid2
3320	2064	2	dip,pid2
3320	2268	2	dip,pid2
3320	3932	2	dip,pid2
3320	2908	2	dip,pid2
3320	10728	2	dip,pid2
3320	6714	2	dip,pid2
3320	7157	2	dip,pid2
4193	367	2	dip,pid2
4193	1029	2	dip,pid2
4193	1616	2	dip,pid2
4193	2033	2	dip,pid2
4193	4194	2	dip,pid2
4193	5925	2	dip,pid2
4193	50484	2	dip,pid2
4193	7157	2	dip,pid2
4193	7161	2	dip,pid2
4193	7874	2	dip,pid2
2475	9776	2	dip,pid2
2475	598	2	dip,pid2
2475	5599	2	dip,pid2
2475	64223	2	dip,pid2
2475	6009	2	dip,pid2
2475	253260	2	dip,pid2
2475	57521	2	dip,pid2
2475	8408	2	dip,pid2
4084	6198	2	dip,pid2
5515	5518	2	dip,pid2
5515	5520	2	dip,pid2
5515	151648	2	dip,pid2
285	7010	2	dip,pid2
317	842	2	dip,pid2
842	836	2	dip,pid2
842	840	2	dip,pid2
842	331	2	dip,pid2
324	50649	2	dip,pid2
324	1499	2	dip,pid2
50649	998	2	dip,pid2
1499	367	2	dip,pid2
1499	8312	2	dip,pid2
1499	8313	2	dip,pid2
1499	8945	2	dip,pid2
1499	25776	2	dip,pid2
1499	999	2	dip,pid2
1499	1000	2	dip,pid2
1499	1495	2	dip,pid2
1499	1969	2	dip,pid2
1499	8826	2	dip,pid2
1499	3728	2	dip,pid2
1499	51176	2	dip,pid2
1499	8650	2	dip,pid2
1499	8607	2	dip,pid2
1499	10856	2	dip,pid2
1499	23411	2	dip,pid2
1499	6597	2	dip,pid2
1499	6714	2	dip,pid2
1499	6925	2	dip,pid2
1499	6934	2	dip,pid2
23385	51107	2	dip,pid2
23385	5663	2	dip,pid2
23385	55851	2	dip,pid2
51107	5663	2	dip,pid2
51107	55851	2	dip,pid2
5663	351	2	dip,pid2
5663	55851	2	dip,pid2
7520	200558	2	dip,pid2
7520	5591	2	dip,pid2
7520	2547	2	dip,pid2
351	4804	2	dip,pid2
4804	4803	2	dip,pid2
4804	4914	2	dip,pid2
367	672	2	dip,pid2
367	595	2	dip,pid2
367	2288	2	dip,pid2
367	2316	2	dip,pid2
367	3169	2	dip,pid2
367	3725	2	dip,pid2
367	10524	2	dip,pid2
367	23028	2	dip,pid2
367	10499	2	dip,pid2
367	8031	2	dip,pid2
367	7182	2	dip,pid2
367	5585	2	dip,pid2
367	25803	2	dip,pid2
367	7041	2	dip,pid2
367	7110	2	dip,pid2
367	7329	2	dip,pid2
367	7337	2	dip,pid2
672	6790	2	dip,pid2
672	571	2	dip,pid2
672	580	2	dip,pid2
672	675	2	dip,pid2
672	83990	2	dip,pid2
672	1487	2	dip,pid2
672	1869	2	dip,pid2
672	3726	2	dip,pid2
672	3727	2	dip,pid2
672	3725	2	dip,pid2
672	8543	2	dip,pid2
672	4361	2	dip,pid2
672	4609	2	dip,pid2
672	79728	2	dip,pid2
672	5888	2	dip,pid2
672	5932	2	dip,pid2
672	6117	2	dip,pid2
672	11073	2	dip,pid2
672	7157	2	dip,pid2
672	22974	2	dip,pid2
672	51720	2	dip,pid2
595	896	2	dip,pid2
595	999	2	dip,pid2
595	983	2	dip,pid2
595	1017	2	dip,pid2
595	1019	2	dip,pid2
595	1021	2	dip,pid2
595	1026	2	dip,pid2
595	1027	2	dip,pid2
595	8454	2	dip,pid2
595	8841	2	dip,pid2
595	6500	2	dip,pid2
595	6714	2	dip,pid2
374	1956	2	dip,pid2
1956	685	2	dip,pid2
1956	868	2	dip,pid2
1956	867	2	dip,pid2
1956	1950	2	dip,pid2
1956	2064	2	dip,pid2
1956	2065	2	dip,pid2
1956	2885	2	dip,pid2
1956	9146	2	dip,pid2
1956	4233	2	dip,pid2
1956	7879	2	dip,pid2
1956	6464	2	dip,pid2
1956	6642	2	dip,pid2
1956	6654	2	dip,pid2
1956	7039	2	dip,pid2
375	9266	2	dip,pid2
9266	382	2	dip,pid2
9266	9265	2	dip,pid2
382	9265	2	dip,pid2
382	9727	2	dip,pid2
9727	8766	2	dip,pid2
10564	10565	2	dip,pid2
392	998	2	dip,pid2
998	8874	2	dip,pid2
998	10458	2	dip,pid2
998	8826	2	dip,pid2
998	81565	2	dip,pid2
998	5058	2	dip,pid2
998	5829	2	dip,pid2
998	5879	2	dip,pid2
998	7454	2	dip,pid2
397	836	2	dip,pid2
836	637	2	dip,pid2
836	839	2	dip,pid2
836	841	2	dip,pid2
836	142	2	dip,pid2
836	331	2	dip,pid2
387	9826	2	dip,pid2
387	1027	2	dip,pid2
387	23002	2	dip,pid2
8874	5879	2	dip,pid2
5879	1535	2	dip,pid2
5879	1536	2	dip,pid2
5879	1794	2	dip,pid2
5879	9844	2	dip,pid2
5879	27035	2	dip,pid2
5879	5058	2	dip,pid2
5879	5330	2	dip,pid2
5879	57580	2	dip,pid2
5879	5910	2	dip,pid2
5879	7204	2	dip,pid2
3725	467	2	dip,pid2
3725	468	2	dip,pid2
3725	2354	2	dip,pid2
3725	2353	2	dip,pid2
3725	8061	2	dip,pid2
3725	2355	2	dip,pid2
3725	3726	2	dip,pid2
3725	3727	2	dip,pid2
3725	5602	2	dip,pid2
3725	5594	2	dip,pid2
3725	5599	2	dip,pid2
3725	5601	2	dip,pid2
3725	9112	2	dip,pid2
3725	4773	2	dip,pid2
3725	5970	2	dip,pid2
3725	6908	2	dip,pid2
10524	2099	2	dip,pid2
10524	3065	2	dip,pid2
10524	4149	2	dip,pid2
10524	8607	2	dip,pid2
10524	6667	2	dip,pid2
23028	3065	2	dip,pid2
23028	5925	2	dip,pid2
23028	6774	2	dip,pid2
23028	6929	2	dip,pid2
10499	2099	2	dip,pid2
10499	5914	2	dip,pid2
10499	6256	2	dip,pid2
10499	7421	2	dip,pid2
405	2034	2	dip,pid2
405	3091	2	dip,pid2
3091	79365	2	dip,pid2
3091	54583	2	dip,pid2
3091	2033	2	dip,pid2
3091	55662	2	dip,pid2
3091	4851	2	dip,pid2
3091	7428	2	dip,pid2
406	5187	2	dip,pid2
5187	1454	2	dip,pid2
5187	8864	2	dip,pid2
408	6714	2	dip,pid2
6714	1909	2	dip,pid2
6714	2099	2	dip,pid2
6714	355	2	dip,pid2
6714	2534	2	dip,pid2
6714	3932	2	dip,pid2
6714	4846	2	dip,pid2
6714	5295	2	dip,pid2
6714	5335	2	dip,pid2
6714	6386	2	dip,pid2
6714	6464	2	dip,pid2
6714	7052	2	dip,pid2
6714	7525	2	dip,pid2
7329	5905	2	dip,pid2
7329	7341	2	dip,pid2
7337	2099	2	dip,pid2
468	8061	2	dip,pid2
8061	3727	2	dip,pid2
9776	9821	2	dip,pid2
9776	8408	2	dip,pid2
9821	8408	2	dip,pid2
8408	57521	2	dip,pid2
4683	9656	2	dip,pid2
4683	4361	2	dip,pid2
4683	10111	2	dip,pid2
4683	5932	2	dip,pid2
4851	55294	2	dip,pid2
4851	182	2	dip,pid2
4851	9794	2	dip,pid2
4851	3516	2	dip,pid2
6118	6117	2	dip,pid2
7157	581	2	dip,pid2
7157	598	2	dip,pid2
7157	983	2	dip,pid2
7157	1029	2	dip,pid2
7157	1387	2	dip,pid2
7157	1616	2	dip,pid2
7157	1655	2	dip,pid2
7157	54487	2	dip,pid2
7157	29102	2	dip,pid2
7157	2033	2	dip,pid2
7157	3065	2	dip,pid2
7157	3066	2	dip,pid2
7157	3551	2	dip,pid2
7157	4194	2	dip,pid2
7157	10848	2	dip,pid2
7157	25898	2	dip,pid2
7157	50484	2	dip,pid2
7157	80854	2	dip,pid2
7157	23411	2	dip,pid2
7157	56950	2	dip,pid2
7157	6667	2	dip,pid2
7157	6613	2	dip,pid2
7157	6880	2	dip,pid2
7157	7159	2	dip,pid2
7157	8626	2	dip,pid2
7157	7874	2	dip,pid2
545	84126	2	dip,pid2
545	1111	2	dip,pid2
545	2177	2	dip,pid2
545	55215	2	dip,pid2
545	6117	2	dip,pid2
1111	993	2	dip,pid2
1111	995	2	dip,pid2
2177	2175	2	dip,pid2
2177	55215	2	dip,pid2
2177	6117	2	dip,pid2
6117	675	2	dip,pid2
6117	83990	2	dip,pid2
6117	5888	2	dip,pid2
332	6790	2	dip,pid2
332	9212	2	dip,pid2
332	55143	2	dip,pid2
332	3619	2	dip,pid2
6790	79866	2	dip,pid2
6790	983	2	dip,pid2
6790	3619	2	dip,pid2
6790	5347	2	dip,pid2
6790	22974	2	dip,pid2
79866	5347	2	dip,pid2
983	891	2	dip,pid2
983	9133	2	dip,pid2
983	898	2	dip,pid2
983	990	2	dip,pid2
983	1017	2	dip,pid2
983	1022	2	dip,pid2
983	1027	2	dip,pid2
983	1163	2	dip,pid2
3619	9212	2	dip,pid2
3619	55143	2	dip,pid2
5347	995	2	dip,pid2
5347	990	2	dip,pid2
5347	79682	2	dip,pid2
5347	11200	2	dip,pid2
5347	1894	2	dip,pid2
5347	9055	2	dip,pid2
9212	55143	2	dip,pid2
9212	23397	2	dip,pid2
9212	151648	2	dip,pid2
55143	151648	2	dip,pid2
23397	10592	2	dip,pid2
151648	23468	2	dip,pid2
151648	10735	2	dip,pid2
8312	1856	2	dip,pid2
8312	4040	2	dip,pid2
4040	22943	2	dip,pid2
4040	27123	2	dip,pid2
4040	3487	2	dip,pid2
4040	50964	2	dip,pid2
4040	89780	2	dip,pid2
10458	2059	2	dip,pid2
578	581	2	dip,pid2
578	10018	2	dip,pid2
578	598	2	dip,pid2
578	637	2	dip,pid2
578	4170	2	dip,pid2
581	10018	2	dip,pid2
581	598	2	dip,pid2
581	599	2	dip,pid2
581	596	2	dip,pid2
581	637	2	dip,pid2
581	4170	2	dip,pid2
598	27113	2	dip,pid2
598	596	2	dip,pid2
598	637	2	dip,pid2
598	841	2	dip,pid2
598	4170	2	dip,pid2
598	7159	2	dip,pid2
637	596	2	dip,pid2
637	4170	2	dip,pid2
4170	596	2	dip,pid2
596	3708	2	dip,pid2
596	7159	2	dip,pid2
8915	8945	2	dip,pid2
8915	84433	2	dip,pid2
8915	3551	2	dip,pid2
8915	8517	2	dip,pid2
8915	10892	2	dip,pid2
8945	8454	2	dip,pid2
8945	23291	2	dip,pid2
8945	3551	2	dip,pid2
8945	6500	2	dip,pid2
84433	3551	2	dip,pid2
84433	10892	2	dip,pid2
84433	11184	2	dip,pid2
3551	1147	2	dip,pid2
3551	8517	2	dip,pid2
3551	10892	2	dip,pid2
3551	9020	2	dip,pid2
3551	6885	2	dip,pid2
3551	4792	2	dip,pid2
3551	4793	2	dip,pid2
3551	23118	2	dip,pid2
3551	7128	2	dip,pid2
3551	23043	2	dip,pid2
3551	8717	2	dip,pid2
3551	7189	2	dip,pid2
8517	1147	2	dip,pid2
8517	9020	2	dip,pid2
8517	4790	2	dip,pid2
8517	4792	2	dip,pid2
8517	4793	2	dip,pid2
841	8837	2	dip,pid2
841	8772	2	dip,pid2
841	356	2	dip,pid2
841	355	2	dip,pid2
841	8737	2	dip,pid2
841	7128	2	dip,pid2
841	8743	2	dip,pid2
7159	8626	2	dip,pid2
7159	7161	2	dip,pid2
604	9612	2	dip,pid2
9612	8841	2	dip,pid2
9612	5914	2	dip,pid2
9612	23013	2	dip,pid2
627	4908	2	dip,pid2
627	4915	2	dip,pid2
627	6272	2	dip,pid2
4908	4916	2	dip,pid2
6272	4803	2	dip,pid2
329	7323	2	dip,pid2
641	80010	2	dip,pid2
641	7156	2	dip,pid2
80010	7156	2	dip,pid2
650	657	2	dip,pid2
650	659	2	dip,pid2
650	56963	2	dip,pid2
657	659	2	dip,pid2
659	652	2	dip,pid2
659	655	2	dip,pid2
673	3265	2	dip,pid2
673	8826	2	dip,pid2
673	5604	2	dip,pid2
673	5894	2	dip,pid2
3265	5599	2	dip,pid2
3265	5894	2	dip,pid2
3265	9610	2	dip,pid2
3265	6654	2	dip,pid2
8826	1000	2	dip,pid2
5604	5594	2	dip,pid2
5604	5894	2	dip,pid2
5894	8844	2	dip,pid2
5894	5037	2	dip,pid2
5894	5900	2	dip,pid2
5894	7529	2	dip,pid2
5894	7534	2	dip,pid2
675	83990	2	dip,pid2
675	79728	2	dip,pid2
675	5888	2	dip,pid2
83990	79728	2	dip,pid2
1487	5932	2	dip,pid2
1869	1029	2	dip,pid2
1869	3065	2	dip,pid2
1869	4790	2	dip,pid2
1869	142	2	dip,pid2
1869	5925	2	dip,pid2
1869	6908	2	dip,pid2
1869	7027	2	dip,pid2
1869	7029	2	dip,pid2
1869	11073	2	dip,pid2
3726	2354	2	dip,pid2
3726	2353	2	dip,pid2
3726	2355	2	dip,pid2
3727	5602	2	dip,pid2
4361	9656	2	dip,pid2
4361	10111	2	dip,pid2
4361	5932	2	dip,pid2
4609	990	2	dip,pid2
4609	2648	2	dip,pid2
4609	9314	2	dip,pid2
4609	4149	2	dip,pid2
4609	4869	2	dip,pid2
4609	5204	2	dip,pid2
4609	5300	2	dip,pid2
4609	10856	2	dip,pid2
4609	8464	2	dip,pid2
4609	6883	2	dip,pid2
4609	6880	2	dip,pid2
4609	8295	2	dip,pid2
4609	7528	2	dip,pid2
5888	5111	2	dip,pid2
5888	5932	2	dip,pid2
5932	10111	2	dip,pid2
5932	5925	2	dip,pid2
5932	5934	2	dip,pid2
11073	5883	2	dip,pid2
51720	9656	2	dip,pid2
8454	6500	2	dip,pid2
8454	6502	2	dip,pid2
6500	55294	2	dip,pid2
6500	6502	2	dip,pid2
701	991	2	dip,pid2
701	9587	2	dip,pid2
6794	51719	2	dip,pid2
6794	92335	2	dip,pid2
51719	51765	2	dip,pid2
51719	92335	2	dip,pid2
801	818	2	dip,pid2
801	814	2	dip,pid2
801	2596	2	dip,pid2
818	805	2	dip,pid2
818	808	2	dip,pid2
834	3553	2	dip,pid2
834	22861	2	dip,pid2
3553	3554	2	dip,pid2
3553	3556	2	dip,pid2
3553	7189	2	dip,pid2
839	840	2	dip,pid2
142	6929	2	dip,pid2
331	56616	2	dip,pid2
331	8767	2	dip,pid2
8837	1616	2	dip,pid2
8837	8772	2	dip,pid2
8772	356	2	dip,pid2
8772	355	2	dip,pid2
8772	8737	2	dip,pid2
8772	7128	2	dip,pid2
8772	7132	2	dip,pid2
8772	8743	2	dip,pid2
8772	8717	2	dip,pid2
356	355	2	dip,pid2
355	1616	2	dip,pid2
355	8737	2	dip,pid2
8737	7128	2	dip,pid2
8737	7132	2	dip,pid2
8737	7124	2	dip,pid2
8737	8717	2	dip,pid2
8737	7186	2	dip,pid2
8743	8795	2	dip,pid2
8743	8794	2	dip,pid2
8743	8793	2	dip,pid2
4846	1759	2	dip,pid2
4846	2099	2	dip,pid2
5335	2260	2	dip,pid2
5335	2263	2	dip,pid2
5335	2885	2	dip,pid2
5335	3932	2	dip,pid2
5335	5159	2	dip,pid2
5335	6850	2	dip,pid2
861	865	2	dip,pid2
861	3065	2	dip,pid2
861	3066	2	dip,pid2
861	6929	2	dip,pid2
868	30011	2	dip,pid2
868	867	2	dip,pid2
867	23607	2	dip,pid2
867	2885	2	dip,pid2
867	3937	2	dip,pid2
867	4067	2	dip,pid2
867	5295	2	dip,pid2
867	7409	2	dip,pid2
867	7535	2	dip,pid2
2885	2263	2	dip,pid2
2885	9846	2	dip,pid2
2885	3667	2	dip,pid2
2885	3716	2	dip,pid2
2885	3815	2	dip,pid2
2885	27040	2	dip,pid2
2885	5159	2	dip,pid2
2885	6464	2	dip,pid2
3937	9402	2	dip,pid2
3937	3702	2	dip,pid2
4067	2534	2	dip,pid2
4067	6850	2	dip,pid2
5295	2065	2	dip,pid2
5295	2099	2	dip,pid2
5295	3480	2	dip,pid2
5295	3643	2	dip,pid2
5295	3667	2	dip,pid2
5295	5159	2	dip,pid2
5295	5290	2	dip,pid2
5295	5291	2	dip,pid2
7535	919	2	dip,pid2
3065	23468	2	dip,pid2
3065	1107	2	dip,pid2
3065	1108	2	dip,pid2
3065	1874	2	dip,pid2
3065	1876	2	dip,pid2
3065	10919	2	dip,pid2
3065	2624	2	dip,pid2
3065	54815	2	dip,pid2
3065	57459	2	dip,pid2
3065	3066	2	dip,pid2
3065	8841	2	dip,pid2
3065	53615	2	dip,pid2
3065	9112	2	dip,pid2
3065	9219	2	dip,pid2
3065	9611	2	dip,pid2
3065	8431	2	dip,pid2
3065	5925	2	dip,pid2
3065	5928	2	dip,pid2
3065	5931	2	dip,pid2
3065	5933	2	dip,pid2
3065	5934	2	dip,pid2
3065	25942	2	dip,pid2
3065	6667	2	dip,pid2
3065	7027	2	dip,pid2
3065	8805	2	dip,pid2
3065	10155	2	dip,pid2
23468	4998	2	dip,pid2
23468	10155	2	dip,pid2
10155	23411	2	dip,pid2
2833	6356	2	dip,pid2
2833	3627	2	dip,pid2
2833	6373	2	dip,pid2
2833	4283	2	dip,pid2
1234	6348	2	dip,pid2
1234	6351	2	dip,pid2
4215	83605	2	dip,pid2
1017	9133	2	dip,pid2
1017	898	2	dip,pid2
1017	9134	2	dip,pid2
1017	1026	2	dip,pid2
1017	1027	2	dip,pid2
1017	1163	2	dip,pid2
1017	5111	2	dip,pid2
1026	896	2	dip,pid2
1026	898	2	dip,pid2
1026	9134	2	dip,pid2
1026	1019	2	dip,pid2
1026	1027	2	dip,pid2
1026	1643	2	dip,pid2
1026	5111	2	dip,pid2
1027	898	2	dip,pid2
1027	9134	2	dip,pid2
1027	1019	2	dip,pid2
891	993	2	dip,pid2
993	7529	2	dip,pid2
896	1019	2	dip,pid2
896	1021	2	dip,pid2
999	1495	2	dip,pid2
999	51474	2	dip,pid2
999	5797	2	dip,pid2
999	29127	2	dip,pid2
1019	894	2	dip,pid2
1019	1029	2	dip,pid2
1019	2648	2	dip,pid2
1021	1029	2	dip,pid2
1021	5925	2	dip,pid2
8841	9759	2	dip,pid2
8841	9611	2	dip,pid2
929	7097	2	dip,pid2
919	3932	2	dip,pid2
3932	5788	2	dip,pid2
958	959	2	dip,pid2
958	7186	2	dip,pid2
958	7187	2	dip,pid2
7186	9020	2	dip,pid2
7186	4217	2	dip,pid2
7186	7132	2	dip,pid2
7186	7133	2	dip,pid2
7186	7124	2	dip,pid2
7186	23043	2	dip,pid2
7186	8717	2	dip,pid2
7186	7185	2	dip,pid2
7187	7189	2	dip,pid2
7529	994	2	dip,pid2
7529	995	2	dip,pid2
7529	7531	2	dip,pid2
7529	7532	2	dip,pid2
7529	7533	2	dip,pid2
7529	10971	2	dip,pid2
7529	7534	2	dip,pid2
994	7531	2	dip,pid2
7531	9610	2	dip,pid2
7531	10413	2	dip,pid2
7531	7532	2	dip,pid2
7531	7533	2	dip,pid2
7531	10971	2	dip,pid2
5829	3676	2	dip,pid2
5829	55742	2	dip,pid2
5829	7414	2	dip,pid2
7454	4690	2	dip,pid2
1495	51474	2	dip,pid2
1495	7414	2	dip,pid2
29127	9493	2	dip,pid2
1000	3728	2	dip,pid2
5111	1647	2	dip,pid2
1029	6667	2	dip,pid2
2648	4149	2	dip,pid2
2648	8464	2	dip,pid2
2648	6880	2	dip,pid2
1020	8851	2	dip,pid2
5925	1870	2	dip,pid2
5925	1871	2	dip,pid2
5925	1874	2	dip,pid2
5925	1997	2	dip,pid2
5925	2623	2	dip,pid2
5925	3066	2	dip,pid2
5925	6688	2	dip,pid2
5925	6872	2	dip,pid2
5925	6929	2	dip,pid2
5925	7027	2	dip,pid2
5925	7029	2	dip,pid2
6667	2033	2	dip,pid2
6667	2625	2	dip,pid2
6667	7528	2	dip,pid2
1052	6688	2	dip,pid2
6688	6908	2	dip,pid2
1058	4869	2	dip,pid2
4869	1973	2	dip,pid2
1072	3984	2	dip,pid2
1616	11186	2	dip,pid2
1107	1108	2	dip,pid2
1107	54815	2	dip,pid2
1107	57459	2	dip,pid2
1107	3066	2	dip,pid2
1107	9219	2	dip,pid2
1107	5928	2	dip,pid2
1107	5931	2	dip,pid2
1107	7341	2	dip,pid2
1108	54815	2	dip,pid2
1108	57459	2	dip,pid2
1108	3066	2	dip,pid2
1108	9219	2	dip,pid2
1108	5928	2	dip,pid2
1108	5931	2	dip,pid2
54815	57459	2	dip,pid2
54815	3066	2	dip,pid2
54815	9219	2	dip,pid2
54815	5928	2	dip,pid2
54815	5931	2	dip,pid2
57459	3066	2	dip,pid2
57459	9219	2	dip,pid2
57459	5928	2	dip,pid2
57459	5931	2	dip,pid2
3066	9219	2	dip,pid2
3066	9611	2	dip,pid2
3066	5928	2	dip,pid2
3066	5931	2	dip,pid2
3066	6929	2	dip,pid2
9219	5928	2	dip,pid2
9219	5931	2	dip,pid2
5928	5931	2	dip,pid2
5928	2547	2	dip,pid2
7341	5905	2	dip,pid2
11200	9025	2	dip,pid2
9025	9656	2	dip,pid2
10617	51652	2	dip,pid2
1147	9020	2	dip,pid2
1147	4790	2	dip,pid2
1147	4791	2	dip,pid2
1147	4792	2	dip,pid2
1147	4793	2	dip,pid2
1147	5970	2	dip,pid2
9020	4791	2	dip,pid2
4790	4791	2	dip,pid2
4790	4792	2	dip,pid2
4790	4793	2	dip,pid2
4790	5970	2	dip,pid2
4790	5971	2	dip,pid2
4790	5966	2	dip,pid2
4790	79155	2	dip,pid2
4791	5970	2	dip,pid2
4791	5971	2	dip,pid2
4792	4793	2	dip,pid2
4792	5970	2	dip,pid2
4792	5966	2	dip,pid2
4793	5970	2	dip,pid2
5970	2353	2	dip,pid2
5970	3164	2	dip,pid2
5970	5321	2	dip,pid2
5970	5971	2	dip,pid2
5970	79155	2	dip,pid2
5970	5966	2	dip,pid2
1277	2335	2	dip,pid2
2335	3685	2	dip,pid2
2335	3690	2	dip,pid2
2335	7052	2	dip,pid2
9978	10987	2	dip,pid2
1385	1387	2	dip,pid2
1387	2624	2	dip,pid2
1387	3663	2	dip,pid2
1387	4602	2	dip,pid2
1387	4773	2	dip,pid2
1387	8607	2	dip,pid2
1387	30009	2	dip,pid2
4773	2353	2	dip,pid2
8607	10856	2	dip,pid2
30009	2033	2	dip,pid2
30009	2625	2	dip,pid2
1793	9844	2	dip,pid2
1399	3688	2	dip,pid2
3688	3672	2	dip,pid2
3688	3673	2	dip,pid2
3688	3678	2	dip,pid2
3688	3685	2	dip,pid2
1407	1408	2	dip,pid2
1407	1454	2	dip,pid2
1408	1454	2	dip,pid2
1454	8864	2	dip,pid2
1435	1436	2	dip,pid2
1437	1438	2	dip,pid2
1437	1439	2	dip,pid2
1438	1439	2	dip,pid2
1439	3562	2	dip,pid2
1439	3567	2	dip,pid2
3562	3563	2	dip,pid2
3567	3568	2	dip,pid2
4086	58190	2	dip,pid2
4086	10106	2	dip,pid2
4086	10217	2	dip,pid2
4086	4090	2	dip,pid2
4086	64750	2	dip,pid2
58190	4087	2	dip,pid2
4087	10217	2	dip,pid2
4087	64750	2	dip,pid2
1969	1942	2	dip,pid2
1969	1946	2	dip,pid2
1969	3636	2	dip,pid2
23411	6839	2	dip,pid2
6597	6598	2	dip,pid2
6597	6599	2	dip,pid2
6597	6601	2	dip,pid2
6597	6602	2	dip,pid2
6597	6605	2	dip,pid2
6925	3398	2	dip,pid2
1500	2017	2	dip,pid2
6923	8453	2	dip,pid2
6923	6921	2	dip,pid2
6923	7428	2	dip,pid2
8453	6921	2	dip,pid2
8453	7428	2	dip,pid2
6921	7428	2	dip,pid2
3576	3577	2	dip,pid2
3576	3579	2	dip,pid2
1535	1536	2	dip,pid2
1535	27035	2	dip,pid2
1536	27035	2	dip,pid2
1630	9423	2	dip,pid2
9423	219699	2	dip,pid2
9423	8633	2	dip,pid2
1639	22919	2	dip,pid2
1655	54487	2	dip,pid2
1655	29102	2	dip,pid2
54487	29102	2	dip,pid2
50846	64399	2	dip,pid2
22943	83999	2	dip,pid2
1742	2904	2	dip,pid2
1785	4830	2	dip,pid2
4830	4831	2	dip,pid2
9844	1794	2	dip,pid2
9844	5880	2	dip,pid2
1794	5880	2	dip,pid2
5880	5338	2	dip,pid2
6908	2353	2	dip,pid2
6908	2966	2	dip,pid2
