,0
Episodic Kinesigenic Dyskinesia 1,0.2840876316262279
Epithelioma,0.2063813551747348
Erythroleukemia (Erythroid/Myeloid),0.2587804657352113
Essential Hypertension,0.23602042984980004
Essential Tremor,0.02518981312564619
estrogen receptor-negative breast cancer,0.18889073616956412
Ewings sarcoma-primitive neuroectodermal tumor (PNET),0.11760518223875835
Extrahepatic Cholangiocarcinoma,0.06199767492200273
Extrapulmonary Small Cell Carcinoma,0.46086373599913494
Failure to Thrive,2.5308766922657013
Familial Alzheimer Disease (FAD),0.4062584125545981
Familial lichen amyloidosis,0.06009730089125644
Familial multiple trichoepitheliomata,0.34703047948061166
Fanconi Anemia,0.5129779118618554
"FANCONI ANEMIA, COMPLEMENTATION GROUP A (disorder)",0.432787990420078
Fetal Alcohol Syndrome,0.0898542998881363
Fibrillation,0.159120758874911
Fibroadenoma,0.0064819841067613885
Fibroid Tumor,0.28145920992046136
Fibrosarcoma,0.33968467740732133
Focal glomerulosclerosis,0.043181618291597404
Folic Acid Deficiency,0.060567104346386735
Follicular adenoma,0.10659787057417475
Follicular thyroid carcinoma,0.1744675473067982
Fragile X Syndrome,0.3282134523588791
FRAGILE X TREMOR/ATAXIA SYNDROME,0.07339590746940158
Friedreich Ataxia,0.019047859419314868
FRIEDREICH ATAXIA 1,0.1645116270586904
Frontotemporal dementia,0.24149677413638018
Frontotemporal Lobar Degeneration,0.211414718064336
Gallbladder Carcinoma,0.2733694870678326
Gastric Adenocarcinoma,0.10510718060147639
Gastritis,0.0011733775728130775
"Gastritis, Atrophic",0.17207253165795186
Gastroenteritis,-0.0059354933486572645
Gastroesophageal reflux disease,0.04853590076310632
Gastrointestinal Carcinoid Tumor,0.5399192281684476
Gastrointestinal mucositis,0.02772308931703796
Gastrointestinal tract vascular insufficiency,0.03674753841450204
Gaucher Disease,0.07004005627413508
Generalized Anxiety Disorder,0.05678193874553511
Germ cell tumor,0.45546825664080653
Giant Cell Arteritis,0.08251392675634753
Giardiasis,0.025904753121142675
Gilles de la Tourette syndrome,0.0019483588044328368
"Glaucoma, Primary Open Angle",0.12073907593572054
Glomerulonephritis,0.02398423985268228
Glomerulosclerosis (disorder),0.16100726012972347
Glycogen storage disease type II,0.08958793464762409
Gonorrhea,0.04651619440948015
Graft-vs-Host Disease,-0.029151223511846795
GRN-related frontotemporal dementia,0.06865831415287463
Hairy Cell Leukemia,0.0513108722947158
"Hamartoma Syndrome, Multiple",1.230379641400305
Hemangioma,0.3077062464201415
Hemangiosarcoma,0.12482555290370871
"Hemorrhagic Fever, Ebola",0.1149521925442394
Henoch-Schoenlein Purpura,0.49428748307960846
Hepatitis A,0.039434312140225726
"Hepatitis B, Chronic",0.12604655461377057
"Hepatitis C, Chronic",0.08237552220151242
"Hepatitis, Chronic",0.024145984343674855
Hepatoblastoma,0.20162118101766896
Hepatolenticular Degeneration,0.13929111552422324
HER2 gene amplification,0.2748019390800804
HER2-negative breast cancer,0.2134831501464534
HER2-positive carcinoma of breast,0.8016356787002753
Hereditary hemochromatosis,0.14249763692535156
Hereditary Leiomyomatosis and Renal Cell Cancer,0.11923293897569093
Hereditary Nonpolyposis Colorectal Cancer,0.29050515963342943
Hereditary pancreatitis,0.03670088626949275
High grade serous carcinoma,0.054658661970407786
High-Grade Prostatic Intraepithelial Neoplasia,0.024192805448079467
High-Risk Neuroblastoma,0.23127548885994612
Hirschsprung Disease,0.035765730521676364
Human papilloma virus infection,0.1349068240138902
Hurthle Cell Tumor,0.040110549332893125
Hydrocephalus,0.07380659201347024
Hypercholesterolemia,0.12828597936400069
"Hypercholesterolemia, Familial",0.061663633257406744
Hyperhomocysteinemia,0.299956974471573
Hyperinsulinism,0.5868061284575533
Hyperlipidemia,0.41484509680094617
Hyperlipoproteinemia Type IIa,0.22023473844097563
Hyperparathyroidism,-0.008411714042085629
Hyperplastic Polyp,0.3341947551873481
Hyperthyroidism,0.27452925249496196
Hypertrophic Cardiomyopathy,0.7003550546816225
Hypertrophic obstructive cardiomyopathy,1.157616082457533
Hyperuricemia,0.3940233400413187
Hypocholesterolemia,0.30700509743944215
Hypoglycemia,0.6716430920122822
Hypothyroidism,0.6229522178079953
Hypoxic-Ischemic Encephalopathy,0.267129505274049
"Ichthyosis, X-Linked",0.2565178991491291
Idiopathic Inflammatory Myopathies,0.16894568938081664
Idiopathic pulmonary hypertension,-0.017014557010311453
IGA Glomerulonephritis,0.2784834249332713
Immune thrombocytopenic purpura,0.05646871912438638
"Inclusion Body Myopathy, Sporadic",0.0277918801099768
Infection by Cryptococcus neoformans,0.33367036802232963
Infection caused by Helicobacter pylori,0.14289872431017475
Infectious Otitis Media,0.12958351560367198
Infective cystitis,0.5757502757621421
Inflammatory Breast Carcinoma,0.16957969199893744
Inflammatory dermatosis,0.3437020455924478
Inflammatory Myofibroblastic Tumor,0.15589405465503375
Inherited neuropathies,0.02645507526264643
insulinoma,0.2398467313118384
Intervertebral Disc Degeneration,0.21278585163219377
Intracranial Aneurysm,0.036152395366593267
intracranial glioma,0.1302432437689179
Intraepithelial Neoplasia,0.07736707156516233
Intrahepatic Cholangiocarcinoma,0.3122690315928447
Intraocular pressure disorder,0.16321618604823115
Invasive carcinoma of breast,0.19448151479701908
Invasive Ductal Breast Carcinoma,0.1224905574440472
Iron deficiency,0.1171346577202774
Iron Overload,0.27266759458092704
Irritable Bowel Syndrome,0.11319945933315875
Japanese Encephalitis,0.2143839591841056
Juvenile arthritis,0.11417388823699076
Juvenile Myelomonocytic Leukemia,0.44646944914250936
Kaposi Sarcoma,0.5471518805652732
Keloid,0.25361736081128033
Keratoconus,0.21857960503513044
Ketosis,0.8035093916965187
Ki-1+ Anaplastic Large Cell Lymphoma,0.4806511326019132
Kidney Calculi,0.040011955200017234
Kidney Failure,0.06164107797180199
Kidney Neoplasm,0.1851313620034466
Lafora Disease,0.011595185665550093
Large cell neuroendocrine carcinoma,0.1996519826298182
Laryngeal Squamous Cell Carcinoma,0.5545544945031025
Left Ventricular Hypertrophy,0.14844514555849908
Leigh Disease,1.5717533835932997
leiomyosarcoma,0.2049644683901984
Leishmaniasis,0.8168217069637106
"Leishmaniasis, Visceral",-0.006446466319468497
"Leukemia, B-Cell",0.14546693853989767
"Leukemia, Myelomonocytic, Chronic",0.3405920232250434
"Leukemia, T-Cell",0.07731859057556528
Leukodystrophy,1.009287424115933
"Leukoencephalopathy, Progressive Multifocal",0.2671410112280282
Leukopenia,0.13991633969799114
Lewy Body Disease,0.12363820639748759
Li-Fraumeni Syndrome,-0.003991043066310491
"Lichen Planus, Oral",0.018069526605597023
Limb ischemia,0.28273020177107644
Lipodystrophy,1.3204920609145059
liposarcoma,0.20802189661750833
"Liposarcoma, Dedifferentiated",0.3302233672878343
Liver Failure,0.42481967725515457
"Liver Failure, Acute",0.2221597720406442
Luminal A Breast Carcinoma,0.12848433021903172
Luminal B Breast Carcinoma,0.030986492036423344
Lupus Nephritis,0.1866800707974751
Lyme Disease,0.6121698229944267
Lymphatic Metastasis,0.11428760830359821
Lymphocytic Choriomeningitis,0.05236045692889407
Lymphoid leukemia,0.1673463995509532
"Lymphoma, Follicular",0.14562916036800158
"Lymphoma, Large-Cell, Follicular",0.0183753857807801
"Lymphoma, Non-Hodgkin, Familial",0.21138209827685187
"Lymphoma, T-Cell, Cutaneous",0.262634815576953
Lymphopenia,0.01775689489610273
Lynch Syndrome,0.09758068385625641
M5b Acute differentiated monocytic leukemia,0.402618393806876
Machado-Joseph Disease,0.060408934420320484
Macrocephaly,0.31064400761611816
"Macular dystrophy, corneal type 1",-0.0008232156062846123
MAJOR AFFECTIVE DISORDER 2,0.02297576346869186
"Malaria, Cerebral",0.713883062157095
"Malaria, Falciparum",0.04096838813246538
"Malformations of Cortical Development, Group II",0.026895823979572943
Malignant Childhood Neoplasm,0.14014004423708867
Malignant Fibrous Histiocytoma,0.4708419105740714
"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse",0.3182169173761259
Malignant mesothelioma,0.17045228531021395
Malignant neoplasm of brain,0.16582875631428068
Malignant neoplasm of colon stage IV,0.16300182290453935
Malignant neoplasm of gallbladder,0.3787489534703795
Malignant neoplasm of gastrointestinal tract,0.4369002872169605
Malignant neoplasm of larynx,0.8337166542670279
Malignant neoplasm of nasopharynx,0.28989045986864787
Malignant neoplasm of skin,0.6491239981005194
Malignant neoplasm of stomach stage IV,0.10249371008772713
Malignant neoplasm of testis,0.2449189140437677
Malignant Peripheral Nerve Sheath Tumor,0.7082393029725715
Malignant Pleural Mesothelioma,0.4126087308875342
Malignant Squamous Cell Neoplasm,0.13133458126104494
Malignant Testicular Germ Cell Tumor,0.25851904561578504
Malnutrition,0.10589698564347493
Mantle cell lymphoma,0.2857291707120443
Marfan Syndrome,0.0892493412169092
Marijuana Abuse,0.43937768968808844
Marinesco-Sjogren syndrome,0.2338961494758626
"Mastocytosis, Systemic",0.0007346942733077414
Measles,0.06992362031435871
Medullary carcinoma,0.042844945368750734
Medullary carcinoma of thyroid,0.22401488574724673
Melanocytic nevus,0.12017210428536373
Melanocytic nevus of skin,0.13082734926862444
"Melanoma, B16",0.09152715011523478
MELAS Syndrome,0.6088252392666765
Membranous glomerulonephritis,0.06946247919247747
"Meningioma, benign, no ICD-O subtype",0.24715229735223415
"Meningitis, Pneumococcal",0.39393981186520943
Mental Retardation,0.0872414585227574
"Mental Retardation, X-Linked",0.03421806263480392
Merkel cell carcinoma,0.42264118227505076
Metastasis from malignant tumor of prostate,0.1714824349909892
Metastatic castration-resistant prostate cancer,0.34258432273336237
Metastatic malignant neoplasm to brain,0.3185416995201689
Metastatic melanoma,0.2508071498841087
Metastatic Prostate Carcinoma,0.13871300047708135
Metastatic Renal Cell Cancer,0.29335348986514226
Metastatic Renal Cell Carcinoma,0.2659605066110623
Microcephaly,0.38286282275021044
Microphthalmos,-0.009665367026919025
Mild cognitive disorder,0.12616068266393604
Mild Mental Retardation,0.0014892141731043097
Miller Dieker syndrome,-0.015948417182365355
Miscarriage,0.2238611301628676
Mitochondrial abnormalities,0.043478066487682814
Mixed anxiety and depressive disorder,-0.0020863642417206776
MIXED LINEAGE LEUKEMIA,1.4983247960123738
MOHR-TRANEBJAERG SYNDROME,0.29583339293050004
Monoclonal Gammopathy of Undetermined Significance,0.4214717085807672
Motor neuron atrophy,0.14701882695704394
Motor Neuron Disease,0.10095806706497706
MRSA - Methicillin resistant Staphylococcus aureus infection,0.06520086384118942
Mucinous Adenocarcinoma,0.06487841621119832
Mucocutaneous Lymph Node Syndrome,0.13914929063979178
Mucoepidermoid Carcinoma,0.20380995192457857
Mucosa-Associated Lymphoid Tissue Lymphoma,0.1410933045879983
Multiple Endocrine Neoplasia Type 1,0.05008374851667786
Muscular Dystrophy,0.15218361882651835
"Muscular Dystrophy, Duchenne",0.6836204163341005
"Muscular Dystrophy, Facioscapulohumeral",0.41116900582469784
Myasthenia Gravis,0.13770942071704056
Myelodysplasia,0.03521861648042526
Myeloid Leukemia,0.5014170276849471
Myeloid neoplasm,0.003714067910376804
"MYELOPROLIFERATIVE SYNDROME, TRANSIENT",0.01982133579452938
Myocarditis,0.18602135799009356
Myofibrillar Myopathy,0.06784133539188153
Myopia,0.15070645651064815
Myositis,0.12372357901325615
Myotonic Dystrophy,0.2989397738821434
MYOTONIC DYSTROPHY 1,0.3578969267738748
Nasal Polyps,0.08942486788864222
Neointimal hyperplasia,0.7346920409087799
Nephritis,0.07569720824679374
Neurilemmoma,1.3941062965750206
"Neuroectodermal Tumor, Primitive",0.2653393631758169
neurofibroma,0.36577330178908657
Neurofibromatosis 1,0.3029906035203534
Neurofibromatosis 2,0.48692285258522616
Neutropenia,0.19922397327905184
Newly Diagnosed Childhood Ependymoma,0.038006829785690185
"Niemann-Pick Disease, Type C",0.033317099223482805
Nijmegen Breakage Syndrome,0.7463631562083926
Non-arthropod borne lymphocytic choriomeningitis,0.04850891390012427
Non-Metastatic Childhood Soft Tissue Sarcoma,0.08387252972666254
NONAKA MYOPATHY,0.23702098537227606
Nonalcoholic Steatohepatitis,0.07546399464847897
Noninfiltrating Intraductal Carcinoma,0.08367418899531696
Nonorganic psychosis,0.13119885979862897
Nonsyndromic Deafness,0.02351032484530477
"Obesity, Morbid",0.03541957552797871
Obsessive-Compulsive Disorder,0.03298661078005129
Obstructive nephropathy,0.07452014782699515
oligodendroglioma,0.2824571880972198
Oligospermia,0.07124157696124246
"Opitz GBBB Syndrome, X-Linked",1.2949183288768633
Optic Atrophy,0.03544193816137553
Optic Atrophy 1,0.3053248810554393
Oral Cavity Carcinoma,0.03895880753992997
Oropharyngeal Carcinoma,0.17780240048900223
Osteitis Deformans,0.5816377408023382
"Osteoarthritis, Knee",0.011986462286712903
"Osteoporosis, Postmenopausal",0.22582058331316848
Ovarian clear cell carcinoma,0.3892901742430762
"Ovarian Failure, Premature",0.2713323488838639
PACHYONYCHIA CONGENITA 3,0.8770988871408335
Pancreatic intraepithelial neoplasia,0.08575175924369799
Pancreatic Neoplasm,0.38520210661356924
Pancreatitis,0.16990151125202635
"Pancreatitis, Chronic",0.15214235343674234
Pancytopenia,-0.019544298122929127
Papillary Renal Cell Carcinoma,0.08551933895891967
Papilloma,0.276827013946725
Paraganglioma,0.30735767502373806
Parasitemia,0.0009396028175352289
Parathyroid Adenoma,-0.007760914084115204
"Parkinson Disease, Familial, Type 1",0.11026625457679097
"PARKINSON DISEASE, LATE-ONSET",0.2166535414614273
Patent ductus arteriosus,0.29749184956471825
PATENT DUCTUS ARTERIOSUS 1,0.3181568478972477
Pelvic Organ Prolapse,0.09953348926427591
Pemphigus Vulgaris,0.21413299839374997
Peripheral motor neuropathy,0.08781406149982271
Peripheral T-Cell Lymphoma,0.5166841540566726
Peritoneal dissemination,0.10038421625641945
Pheochromocytoma,0.41735821487427593
Photoreceptor degeneration,0.2948992547959677
Pick Disease of the Brain,0.19231468641627356
"PIGMENTARY DISORDER, RETICULATE, WITH SYSTEMIC MANIFESTATIONS",0.06615812638653712
Pilocytic Astrocytoma,0.2015087518694764
Pituitary Adenoma,0.024712410735325853
Pituitary-dependent Cushing's disease,0.07085031066883084
Plasmacytoma,0.02797810438325865
Pneumocystis jiroveci pneumonia,0.003251276077212429
"Polycystic Kidney, Autosomal Dominant",0.679552601122827
Polycythemia Vera,0.4431358805425568
Polymyositis,0.38170869148721165
Polyneuropathy,0.0849849692520227
Post-Traumatic Stress Disorder,0.002362275238670245
Precursor B-cell lymphoblastic leukemia,0.43614041670258397
Prediabetes syndrome,0.04276328744484928
Premature aging syndrome,0.009545134219420532
Premature Menopause,0.2292004722637801
Primary biliary cirrhosis,0.2924262907185121
Primary central nervous system lymphoma,0.0929030566970836
Primary cholangiocarcinoma of intrahepatic biliary tract,0.5109425477082314
Primary Effusion Lymphoma,0.4382499213414513
Primary Myelofibrosis,0.29972566313162546
Primary sclerosing cholangitis,0.14325525535687364
Primary Sjögren's syndrome,0.060757816517606734
Progeria,0.609201284593887
Progression of prostate cancer,0.5064928247471507
Progressive cGVHD,0.2942951573596683
Progressive supranuclear palsy,0.21483535764014025
Prolactinoma,0.35975378208282416
Proliferative vitreoretinopathy,0.14555332044007427
Promyelocytic leukemia,0.3437874760904159
Prostatic Intraepithelial Neoplasias,0.18113303729509594
Protein Deficiency,0.14079782142722524
Pseudohyperkalemia Cardiff,0.05399245564965417
Psoriasis vulgaris,0.055211722112406006
Pterygium,0.30824921973482544
Pterygium Of Conjunctiva And Cornea,0.18565549486706345
Pterygium of eye,0.2295922734479539
Pulmonary arterial hypertension,0.2610765795173668
Pulmonary Emphysema,0.009657675012718414
Rabies (disorder),0.7100703775433179
Rectal Carcinoma,0.39418398121621934
Refractory anemias,0.05808053780296591
Refractory Cytopenia of Childhood,0.16682459717728285
Renal Insufficiency,0.29860132482678314
"Respiratory Distress Syndrome, Adult",0.21741201598129098
Respiratory Failure,0.016056011811960546
Respiratory syncytial virus (RSV) infection in conditions classified elsewhere and of unspecified site,0.1643339386438524
Retinitis Pigmentosa,0.3199383197777663
Retinopathy of Prematurity,0.1772409217967584
Rett Syndrome,0.05447475964814735
Rhabdoid Tumor,0.2737078145276255
Rheumatism,0.060055011062840134
Rhinovirus infection,0.06340875190362996
Rift Valley Fever,4.119939417460298
Right Ventricular Hypertrophy,0.4684060571196332
Russell-Silver syndrome,0.047920053295799056
Sarcoidosis,0.04753249716087853
Scleroderma,0.31838025450796037
Secondary malignant neoplasm of colon and/or rectum,0.4566739294653874
Seminoma,0.26816945926534413
Senile Plaques,0.2736891207070911
Sensorineural Hearing Loss (disorder),0.020110260760383393
Severe Acute Respiratory Syndrome,0.8363477332455451
Severe Combined Immunodeficiency,0.37281785091556496
Severe intellectual disability,0.2291118514407807
Sezary Syndrome,0.2261054703434088
Sjogren's Syndrome,0.1497145985490855
Skin callus,0.13688059890725732
Skin Carcinogenesis,0.37406984385514686
Skin Erosion,0.013071680670150004
"Sleep Apnea, Obstructive",0.21798383321647258
Spastic Paraplegia,0.24765359860296832
"Spastic Paraplegia, Hereditary",0.4535591442703254
Spina Bifida,0.009289809710896437
Spinal Muscular Atrophy,0.7096598380230683
Spinocerebellar Ataxia Type 1,0.05232892567271415
Sporadic Breast Carcinoma,0.03799180243690932
Sporadic Parkinson disease,0.44488888140504207
Squamous cell carcinoma of oropharynx,0.13753324031422873
Squamous cell carcinoma of skin,0.20851577722677858
Squamous cell carcinoma of the hypopharynx,0.12768873551171675
Squamous cell carcinoma of tongue,0.7769804240660507
ST segment elevation myocardial infarction,0.0872243484779747
Stage 0 Gallbladder Cancer AJCC v8,0.2244607733290942
Stage IIA Gallbladder Cancer AJCC v8,0.27353769358639046
Stage IIB Gallbladder Cancer AJCC v8,0.22538519690813733
Stage III Gallbladder Cancer AJCC v8,0.26421534937556396
Stage IV Gallbladder Cancer AJCC v8,0.23621088885281294
"stage, non-small cell lung cancer",-0.013139738786290425
