EntrezA	EntrezB	num_dbs	dbs
2316.0	5663.0	1	dip
2316.0	5928.0	1	dip
2316.0	5931.0	1	dip
2316.0	8607.0	1	dip
2316.0	10856.0	1	dip
2316.0	8805.0	1	dip
2316.0	7402.0	1	dip
2316.0	7520.0	1	dip
2316.0	2547.0	1	dip
2316.0	387.0	1	pid2
2316.0	4920.0	1	pid2
2316.0	940.0	1	pid2
2316.0	5879.0	1	pid2
2316.0	9020.0	1	pid2
2316.0	409.0	1	pid2
2316.0	6416.0	1	pid2
2316.0	920.0	1	pid2
2316.0	5578.0	1	pid2
2316.0	10399.0	1	pid2
2316.0	998.0	1	pid2
2316.0	5588.0	1	pid2
2316.0	3932.0	1	pid2
2316.0	7474.0	1	pid2
2316.0	6786.0	1	pid2
2316.0	5581.0	1	pid2
2316.0	3937.0	1	pid2
2316.0	51285.0	1	pid2
2316.0	11148.0	1	pid2
2316.0	1432.0	1	pid2
2316.0	1147.0	1	pid2
2316.0	207.0	1	pid2
2316.0	6714.0	1	pid2
2316.0	5966.0	1	pid2
2316.0	354.0	1	pid2
2316.0	2885.0	1	pid2
2316.0	3320.0	1	pid2
2316.0	815.0	1	pid2
2316.0	6885.0	1	pid2
2316.0	2317.0	1	wan
2316.0	7411.0	1	wan
2316.0	2923.0	1	wan
2316.0	51068.0	1	wan
2316.0	5203.0	1	wan
2316.0	5204.0	1	wan
2316.0	54919.0	1	wan
2316.0	100129278.0	1	wan
2316.0	5202.0	1	wan
2316.0	80724.0	1	wan
3832.0	1739.0	1	dip
3832.0	5728.0	1	dip
3832.0	7402.0	1	dip
3832.0	6625.0	1	wan
3832.0	55361.0	1	wan
10558.0	94103.0	1	dip
10558.0	9517.0	1	dip
10558.0	55304.0	1	dip
10558.0	171546.0	1	dip
10558.0	165679.0	1	dip
7402.0	5478.0	1	dip
7402.0	5530.0	1	dip
7402.0	6640.0	1	dip
7402.0	6641.0	1	dip
287.0	6833.0	1	dip
287.0	3767.0	1	dip
287.0	6546.0	1	dip
6833.0	3767.0	2	dip,pid2
6833.0	3630.0	1	pid2
6833.0	6667.0	1	pid2
6833.0	3172.0	1	pid2
6833.0	3170.0	1	pid2
3767.0	3630.0	1	pid2
3767.0	3172.0	1	pid2
3767.0	3170.0	1	pid2
23.0	160.0	1	dip
23.0	28974.0	1	dip
23.0	1105.0	1	dip
23.0	9276.0	1	dip
23.0	57062.0	1	dip
23.0	1660.0	1	dip
23.0	23028.0	1	dip
23.0	3796.0	1	dip
23.0	4522.0	1	dip
23.0	2631.0	1	dip
23.0	5332.0	1	dip
23.0	5052.0	1	dip
23.0	6421.0	1	dip
23.0	10592.0	1	dip
23.0	6428.0	1	dip
23.0	22803.0	1	dip
23.0	9576.0	1	wan
23.0	10923.0	1	wan
160.0	28974.0	1	dip
160.0	1105.0	1	dip
160.0	9276.0	1	dip
160.0	57062.0	1	dip
160.0	1660.0	1	dip
160.0	23028.0	1	dip
160.0	3796.0	1	dip
160.0	4522.0	1	dip
160.0	2631.0	1	dip
160.0	5332.0	1	dip
160.0	5052.0	1	dip
160.0	6421.0	1	dip
160.0	10592.0	1	dip
160.0	6428.0	1	dip
160.0	22803.0	1	dip
160.0	1173.0	2	pid2,wan
160.0	55738.0	1	pid2
160.0	1212.0	1	pid2
160.0	163.0	1	wan
160.0	1175.0	1	wan
160.0	162.0	1	wan
160.0	10204.0	1	wan
160.0	1967.0	1	wan
28974.0	1105.0	1	dip
28974.0	9276.0	1	dip
28974.0	57062.0	1	dip
28974.0	1660.0	1	dip
28974.0	23028.0	1	dip
28974.0	3796.0	1	dip
28974.0	4522.0	1	dip
28974.0	2631.0	1	dip
28974.0	5332.0	1	dip
28974.0	5052.0	1	dip
28974.0	6421.0	1	dip
28974.0	10592.0	1	dip
28974.0	6428.0	1	dip
28974.0	22803.0	1	dip
28974.0	55746.0	1	wan
1105.0	9276.0	1	dip
1105.0	57062.0	1	dip
1105.0	1660.0	1	dip
1105.0	10919.0	1	dip
1105.0	23028.0	1	dip
1105.0	3796.0	1	dip
1105.0	4522.0	1	dip
1105.0	2631.0	1	dip
1105.0	5332.0	1	dip
1105.0	5052.0	1	dip
1105.0	6421.0	1	dip
1105.0	10592.0	1	dip
1105.0	6428.0	1	dip
1105.0	22803.0	1	dip
1105.0	6749.0	1	wan
1105.0	23168.0	1	wan
1105.0	54623.0	1	wan
1105.0	9646.0	1	wan
9276.0	8678.0	1	dip
9276.0	57062.0	1	dip
9276.0	1660.0	1	dip
9276.0	23028.0	1	dip
9276.0	3796.0	1	dip
9276.0	4522.0	1	dip
9276.0	51594.0	1	dip
9276.0	4790.0	1	dip
9276.0	2631.0	1	dip
9276.0	5289.0	1	dip
9276.0	5332.0	1	dip
9276.0	5052.0	1	dip
9276.0	60561.0	1	dip
9276.0	6421.0	1	dip
9276.0	51100.0	1	dip
9276.0	10592.0	1	dip
9276.0	6428.0	1	dip
9276.0	53407.0	1	dip
9276.0	7405.0	1	dip
9276.0	22803.0	1	dip
9276.0	9183.0	1	dip
9276.0	1315.0	1	wan
9276.0	22820.0	1	wan
9276.0	1314.0	1	wan
9276.0	372.0	1	wan
9276.0	22818.0	1	wan
9276.0	9322.0	1	wan
9276.0	10383.0	1	wan
9276.0	203068.0	1	wan
57062.0	1660.0	1	dip
57062.0	23028.0	1	dip
57062.0	3796.0	1	dip
57062.0	4522.0	1	dip
57062.0	2631.0	1	dip
57062.0	5332.0	1	dip
57062.0	5052.0	1	dip
57062.0	6421.0	1	dip
57062.0	10592.0	1	dip
57062.0	6428.0	1	dip
57062.0	22803.0	1	dip
57062.0	23560.0	1	wan
57062.0	23481.0	1	wan
57062.0	8886.0	1	wan
57062.0	55661.0	1	wan
57062.0	4839.0	1	wan
57062.0	6201.0	1	wan
57062.0	26155.0	1	wan
57062.0	54606.0	1	wan
57062.0	55759.0	1	wan
57062.0	64318.0	1	wan
57062.0	84365.0	1	wan
57062.0	9933.0	1	wan
57062.0	57696.0	1	wan
57062.0	10412.0	1	wan
57062.0	10528.0	1	wan
57062.0	55299.0	1	wan
57062.0	6135.0	1	wan
57062.0	65083.0	1	wan
57062.0	51154.0	1	wan
57062.0	51602.0	1	wan
57062.0	84154.0	1	wan
57062.0	6125.0	1	wan
57062.0	11137.0	1	wan
57062.0	83743.0	1	wan
57062.0	11103.0	1	wan
57062.0	2091.0	1	wan
57062.0	10969.0	1	wan
57062.0	26354.0	1	wan
57062.0	23223.0	1	wan
57062.0	6191.0	1	wan
57062.0	5930.0	1	wan
57062.0	10607.0	1	wan
57062.0	54464.0	1	wan
57062.0	6128.0	1	wan
57062.0	6129.0	1	wan
57062.0	6124.0	1	wan
57062.0	117246.0	1	wan
57062.0	4809.0	1	wan
57062.0	26512.0	1	wan
57062.0	6138.0	1	wan
57062.0	56647.0	1	wan
57062.0	51388.0	1	wan
57062.0	90121.0	1	wan
57062.0	6175.0	1	wan
57062.0	6181.0	1	wan
1660.0	26523.0	1	dip
1660.0	27161.0	1	dip
1660.0	23405.0	1	dip
1660.0	23028.0	1	dip
1660.0	3796.0	1	dip
1660.0	4522.0	1	dip
1660.0	2631.0	1	dip
1660.0	5332.0	1	dip
1660.0	5052.0	1	dip
1660.0	6421.0	1	dip
1660.0	10592.0	1	dip
1660.0	6428.0	1	dip
1660.0	7514.0	1	dip
1660.0	22803.0	1	dip
1660.0	3309.0	1	wan
1660.0	10189.0	1	wan
1660.0	10209.0	1	wan
1660.0	22824.0	1	wan
1660.0	1655.0	1	wan
1660.0	7874.0	1	wan
1660.0	9352.0	1	wan
1660.0	5825.0	1	wan
1660.0	10289.0	1	wan
1660.0	6632.0	1	wan
1660.0	80155.0	1	wan
1660.0	29766.0	1	wan
1660.0	10236.0	1	wan
1660.0	6709.0	1	wan
1660.0	988.0	1	wan
1660.0	29767.0	1	wan
23028.0	367.0	2	dip,pid2
23028.0	64919.0	1	dip
23028.0	863.0	1	dip
23028.0	1107.0	1	dip
23028.0	1108.0	1	dip
23028.0	10919.0	1	dip
23028.0	3065.0	3	dip,pid2,wan
23028.0	3066.0	2	dip,wan
23028.0	8350.0	1	dip
23028.0	8358.0	1	dip
23028.0	8352.0	1	dip
23028.0	8351.0	1	dip
23028.0	8353.0	1	dip
23028.0	8968.0	1	dip
23028.0	8355.0	1	dip
23028.0	8357.0	1	dip
23028.0	8354.0	1	dip
23028.0	8356.0	1	dip
23028.0	3796.0	1	dip
23028.0	8861.0	1	dip
23028.0	4066.0	1	dip
23028.0	4522.0	1	dip
23028.0	2631.0	1	dip
23028.0	51317.0	1	dip
23028.0	5585.0	1	dip
23028.0	5332.0	1	dip
23028.0	5052.0	1	dip
23028.0	5579.0	1	dip
23028.0	5925.0	2	dip,pid2
23028.0	5931.0	1	dip
23028.0	23186.0	2	dip,wan
23028.0	861.0	1	dip
23028.0	6421.0	1	dip
23028.0	10592.0	1	dip
23028.0	6615.0	1	dip
23028.0	6428.0	1	dip
23028.0	23635.0	1	dip
23028.0	23648.0	1	dip
23028.0	6774.0	2	dip,pid2
23028.0	6886.0	1	dip
23028.0	6938.0	1	dip
23028.0	6929.0	2	dip,pid2
23028.0	7157.0	1	dip
23028.0	22803.0	1	dip
23028.0	1487.0	1	pid2
23028.0	27043.0	1	pid2
23028.0	1026.0	1	pid2
23028.0	2547.0	1	pid2
23028.0	1499.0	1	pid2
23028.0	3091.0	1	pid2
23028.0	4609.0	1	pid2
23028.0	8204.0	1	pid2
23028.0	2625.0	1	pid2
23028.0	1869.0	1	pid2
23028.0	23081.0	1	pid2
23028.0	55294.0	1	pid2
23028.0	3516.0	1	pid2
23028.0	672.0	1	pid2
23028.0	354.0	1	pid2
23028.0	7113.0	1	pid2
23028.0	23462.0	1	pid2
23028.0	4851.0	1	pid2
23028.0	26524.0	1	pid2
23028.0	2623.0	1	pid2
23028.0	6722.0	1	pid2
23028.0	429.0	1	pid2
23028.0	6840.0	1	pid2
23028.0	9794.0	1	pid2
23028.0	4654.0	1	pid2
23028.0	2033.0	1	pid2
23028.0	1027.0	1	pid2
23028.0	10498.0	1	pid2
23028.0	9039.0	1	pid2
23028.0	6925.0	1	pid2
23028.0	7329.0	1	pid2
23028.0	55758.0	1	wan
23028.0	6599.0	1	wan
23028.0	9318.0	1	wan
3796.0	4522.0	1	dip
3796.0	2631.0	1	dip
3796.0	5332.0	1	dip
3796.0	5052.0	1	dip
3796.0	6421.0	1	dip
3796.0	10592.0	1	dip
3796.0	6428.0	1	dip
3796.0	22803.0	1	dip
3796.0	5347.0	1	pid2
3796.0	6790.0	1	pid2
3796.0	22974.0	1	pid2
3796.0	5058.0	1	pid2
3796.0	1121.0	1	wan
3796.0	114049.0	1	wan
4522.0	2631.0	1	dip
4522.0	5332.0	1	dip
4522.0	5052.0	1	dip
4522.0	6421.0	1	dip
4522.0	10592.0	1	dip
4522.0	6428.0	1	dip
4522.0	22803.0	1	dip
4522.0	10061.0	1	wan
4522.0	10914.0	1	wan
4522.0	1264.0	1	wan
4522.0	6129.0	1	wan
4522.0	8666.0	1	wan
4522.0	5211.0	1	wan
4522.0	56681.0	1	wan
4522.0	7317.0	1	wan
4522.0	5214.0	1	wan
4522.0	26227.0	1	wan
4522.0	54475.0	1	wan
4522.0	6175.0	1	wan
4522.0	27339.0	1	wan
4522.0	6165.0	1	wan
4522.0	7511.0	1	wan
2631.0	5332.0	1	dip
2631.0	5052.0	1	dip
2631.0	6421.0	1	dip
2631.0	10592.0	1	dip
2631.0	6428.0	1	dip
2631.0	22803.0	1	dip
5332.0	5052.0	1	dip
5332.0	6421.0	1	dip
5332.0	10592.0	1	dip
5332.0	6428.0	1	dip
5332.0	22803.0	1	dip
5052.0	6421.0	1	dip
5052.0	10592.0	1	dip
5052.0	6428.0	1	dip
5052.0	140809.0	1	dip
5052.0	22803.0	1	dip
5052.0	367.0	1	pid2
5052.0	7337.0	1	pid2
5052.0	354.0	1	pid2
5052.0	1021.0	1	pid2
5052.0	3178.0	1	pid2
5052.0	672.0	1	pid2
5052.0	5591.0	1	pid2
5052.0	7001.0	1	wan
5052.0	10935.0	1	wan
5052.0	25824.0	1	wan
5052.0	1072.0	1	wan
5052.0	2597.0	1	wan
5052.0	26528.0	1	wan
5052.0	6697.0	1	wan
5052.0	54187.0	1	wan
5052.0	2956.0	1	wan
5052.0	581.0	1	wan
5052.0	6647.0	1	wan
5052.0	9181.0	1	wan
5052.0	847.0	1	wan
5052.0	445.0	1	wan
5052.0	9040.0	1	wan
5052.0	6624.0	1	wan
5052.0	128989.0	1	wan
5052.0	7295.0	1	wan
5052.0	51056.0	1	wan
6421.0	10592.0	1	dip
6421.0	6428.0	1	dip
6421.0	22803.0	1	dip
6421.0	4841.0	1	wan
6421.0	220988.0	1	wan
6421.0	3184.0	1	wan
6421.0	9377.0	1	wan
6421.0	5230.0	1	wan
6421.0	4722.0	1	wan
6421.0	6897.0	1	wan
6421.0	2521.0	1	wan
6421.0	4008.0	1	wan
6421.0	51729.0	1	wan
6421.0	10521.0	1	wan
6421.0	3178.0	1	wan
6421.0	5213.0	1	wan
6421.0	3181.0	1	wan
6421.0	26135.0	1	wan
6421.0	10989.0	1	wan
6421.0	23225.0	1	wan
6421.0	10657.0	1	wan
6421.0	38.0	1	wan
6421.0	7385.0	1	wan
6421.0	833.0	1	wan
6421.0	988.0	1	wan
6421.0	51441.0	1	wan
6421.0	51611.0	1	wan
10592.0	3015.0	1	dip
10592.0	23310.0	1	dip
10592.0	54892.0	1	dip
10592.0	29781.0	1	dip
10592.0	23397.0	3	dip,pid2,wan
10592.0	10051.0	3	dip,pid2,wan
10592.0	6428.0	1	dip
10592.0	22803.0	1	dip
10592.0	64151.0	2	pid2,wan
10592.0	9918.0	2	pid2,wan
10592.0	10403.0	1	pid2
10592.0	4691.0	1	pid2
10592.0	6790.0	2	pid2,wan
10592.0	8243.0	1	wan
10592.0	5981.0	1	wan
10592.0	29102.0	1	wan
10592.0	6729.0	1	wan
10592.0	22861.0	1	wan
10592.0	103.0	1	wan
6428.0	22803.0	1	dip
6428.0	6434.0	1	wan
6428.0	6426.0	1	wan
6428.0	8683.0	1	wan
6428.0	6432.0	1	wan
6428.0	6431.0	1	wan
6428.0	6625.0	1	wan
6428.0	29896.0	1	wan
6428.0	9782.0	1	wan
6428.0	10657.0	1	wan
6428.0	1314.0	1	wan
6428.0	11316.0	1	wan
6428.0	6133.0	1	wan
6428.0	6520.0	1	wan
6428.0	4839.0	1	wan
6428.0	51202.0	1	wan
6428.0	55127.0	1	wan
22803.0	91368.0	1	dip
22803.0	9188.0	1	dip
22803.0	5430.0	1	dip
22803.0	10419.0	1	dip
22803.0	23064.0	1	dip
22803.0	6606.0	1	dip
22803.0	6607.0	1	dip
22803.0	90411.0	1	wan
22803.0	8539.0	1	wan
22803.0	159686.0	1	wan
64240.0	64241.0	1	dip
9131.0	55347.0	1	dip
9131.0	23568.0	1	dip
9131.0	403.0	1	dip
9131.0	25943.0	1	dip
9131.0	112942.0	1	dip
9131.0	3801.0	1	dip
9131.0	4001.0	1	dip
9131.0	5147.0	1	dip
9131.0	9349.0	1	dip
9131.0	6233.0	1	dip
9131.0	9342.0	1	dip
9131.0	7037.0	1	dip
9131.0	7311.0	1	dip
9131.0	7314.0	1	dip
9131.0	7316.0	1	dip
9131.0	84747.0	1	dip
9131.0	9094.0	1	dip
9131.0	55610.0	1	dip
9131.0	738.0	1	dip
9131.0	6293.0	1	dip
9131.0	55275.0	1	dip
9131.0	51542.0	1	dip
9131.0	7529.0	1	dip
9131.0	7532.0	1	dip
9131.0	7533.0	1	dip
9131.0	10971.0	1	dip
9131.0	7534.0	1	dip
9131.0	596.0	1	pid2
9131.0	581.0	1	pid2
9131.0	54205.0	1	pid2
9131.0	637.0	1	pid2
9131.0	841.0	1	pid2
9131.0	2937.0	1	pid2
9131.0	7124.0	1	pid2
9131.0	1738.0	1	wan
9131.0	2936.0	1	wan
9131.0	10452.0	1	wan
9131.0	617.0	1	wan
55347.0	23568.0	1	dip
55347.0	403.0	1	dip
55347.0	25943.0	1	dip
55347.0	112942.0	1	dip
55347.0	5147.0	1	dip
55347.0	9349.0	1	dip
55347.0	6233.0	1	dip
55347.0	7311.0	1	dip
55347.0	7314.0	1	dip
55347.0	7316.0	1	dip
55347.0	84747.0	1	dip
55347.0	9094.0	1	dip
55347.0	7529.0	1	dip
55347.0	7532.0	1	dip
55347.0	7533.0	1	dip
55347.0	10971.0	1	dip
55347.0	7534.0	1	dip
23568.0	402.0	1	dip
23568.0	403.0	1	dip
23568.0	25943.0	1	dip
23568.0	112942.0	1	dip
23568.0	5147.0	1	dip
23568.0	9349.0	1	dip
23568.0	6233.0	1	dip
23568.0	7311.0	1	dip
23568.0	7314.0	1	dip
23568.0	7316.0	1	dip
23568.0	84747.0	1	dip
23568.0	9094.0	1	dip
23568.0	7529.0	1	dip
23568.0	7532.0	1	dip
23568.0	7533.0	1	dip
23568.0	10971.0	1	dip
23568.0	7534.0	1	dip
403.0	25943.0	1	dip
403.0	112942.0	1	dip
403.0	5147.0	1	dip
403.0	9349.0	1	dip
403.0	6233.0	1	dip
403.0	7311.0	1	dip
403.0	7314.0	1	dip
403.0	7316.0	1	dip
403.0	84747.0	1	dip
403.0	9094.0	1	dip
403.0	7529.0	1	dip
403.0	7532.0	1	dip
403.0	7533.0	1	dip
403.0	10971.0	1	dip
403.0	7534.0	1	dip
25943.0	112942.0	1	dip
25943.0	5147.0	1	dip
25943.0	9349.0	1	dip
25943.0	6233.0	1	dip
25943.0	7311.0	1	dip
25943.0	7314.0	1	dip
25943.0	7316.0	1	dip
25943.0	84747.0	1	dip
25943.0	9094.0	1	dip
25943.0	7529.0	1	dip
25943.0	7532.0	1	dip
25943.0	7533.0	1	dip
25943.0	10971.0	1	dip
25943.0	7534.0	1	dip
112942.0	5147.0	1	dip
112942.0	9349.0	1	dip
112942.0	6233.0	1	dip
112942.0	7311.0	1	dip
112942.0	7314.0	1	dip
112942.0	7316.0	1	dip
112942.0	84747.0	1	dip
112942.0	9094.0	1	dip
112942.0	7529.0	1	dip
112942.0	7532.0	1	dip
112942.0	7533.0	1	dip
112942.0	10971.0	1	dip
112942.0	7534.0	1	dip
5147.0	3845.0	1	dip
5147.0	6009.0	1	dip
5147.0	9349.0	1	dip
5147.0	6233.0	1	dip
5147.0	7311.0	1	dip
5147.0	7314.0	1	dip
5147.0	7316.0	1	dip
5147.0	84747.0	1	dip
5147.0	9094.0	1	dip
5147.0	7529.0	1	dip
5147.0	7532.0	1	dip
5147.0	7533.0	1	dip
5147.0	10971.0	1	dip
5147.0	7534.0	1	dip
9349.0	6233.0	1	dip
9349.0	7311.0	1	dip
9349.0	7314.0	1	dip
9349.0	7316.0	1	dip
9349.0	84747.0	1	dip
9349.0	9094.0	1	dip
9349.0	7529.0	1	dip
9349.0	7532.0	1	dip
9349.0	7533.0	1	dip
9349.0	10971.0	1	dip
9349.0	7534.0	1	dip
9349.0	4193.0	1	pid2
9349.0	7157.0	1	pid2
9349.0	6125.0	2	pid2,wan
9349.0	6135.0	2	pid2,wan
9349.0	1017.0	1	pid2
9349.0	10075.0	1	pid2
9349.0	1616.0	1	pid2
9349.0	6210.0	1	wan
9349.0	6133.0	1	wan
9349.0	6209.0	1	wan
9349.0	6132.0	1	wan
9349.0	6205.0	1	wan
9349.0	6203.0	1	wan
9349.0	6187.0	1	wan
9349.0	6136.0	1	wan
9349.0	51121.0	1	wan
9349.0	6129.0	1	wan
9349.0	6130.0	1	wan
9349.0	6154.0	1	wan
9349.0	6191.0	1	wan
9349.0	6143.0	1	wan
9349.0	6208.0	1	wan
9349.0	6188.0	1	wan
9349.0	6128.0	1	wan
9349.0	6138.0	1	wan
9349.0	6165.0	1	wan
9349.0	11224.0	1	wan
9349.0	6157.0	1	wan
9349.0	6147.0	1	wan
9349.0	6168.0	1	wan
9349.0	4736.0	1	wan
9349.0	6123.0	1	wan
9349.0	6228.0	1	wan
9349.0	6194.0	1	wan
9349.0	6222.0	1	wan
9349.0	6124.0	1	wan
9349.0	6122.0	1	wan
9349.0	9045.0	1	wan
9349.0	23521.0	1	wan
9349.0	6155.0	1	wan
9349.0	6141.0	1	wan
9349.0	6224.0	1	wan
9349.0	6152.0	1	wan
9349.0	25873.0	1	wan
9349.0	6217.0	1	wan
9349.0	6137.0	1	wan
9349.0	6156.0	1	wan
9349.0	6160.0	1	wan
9349.0	6175.0	1	wan
9349.0	6202.0	1	wan
9349.0	6193.0	1	wan
9349.0	6189.0	1	wan
9349.0	6206.0	1	wan
9349.0	6134.0	1	wan
9349.0	6164.0	1	wan
9349.0	6207.0	1	wan
9349.0	6181.0	1	wan
9349.0	6142.0	1	wan
9349.0	6223.0	1	wan
9349.0	6146.0	1	wan
9349.0	6169.0	1	wan
9349.0	3921.0	1	wan
9349.0	6176.0	1	wan
9349.0	6230.0	1	wan
9349.0	6144.0	1	wan
9349.0	6204.0	1	wan
9349.0	6231.0	1	wan
9349.0	6201.0	1	wan
9349.0	6232.0	1	wan
9349.0	6158.0	1	wan
9349.0	100526842.0	1	wan
9349.0	6161.0	1	wan
9349.0	64963.0	1	wan
9349.0	8886.0	1	wan
9349.0	23481.0	1	wan
9349.0	26354.0	1	wan
9349.0	55661.0	1	wan
9349.0	55299.0	1	wan
9349.0	6170.0	1	wan
9349.0	6227.0	1	wan
9349.0	57696.0	1	wan
9349.0	10921.0	1	wan
9349.0	4724.0	1	wan
9349.0	353.0	1	wan
9349.0	64969.0	1	wan
6233.0	65057.0	1	dip
6233.0	11047.0	1	dip
6233.0	7965.0	1	dip
6233.0	207.0	1	dip
6233.0	267.0	1	dip
6233.0	118429.0	1	dip
6233.0	60489.0	1	dip
6233.0	25820.0	1	dip
6233.0	8312.0	1	dip
6233.0	8313.0	1	dip
6233.0	581.0	1	dip
6233.0	8915.0	1	dip
6233.0	604.0	1	dip
6233.0	638.0	1	dip
6233.0	329.0	1	dip
6233.0	330.0	1	dip
6233.0	79444.0	1	dip
6233.0	672.0	1	dip
